"measure","location","sex","age","cause","metric","year","val"
"Deaths","Saudi Arabia","Female","75-79 years","Ischemic heart disease","Rate",2019,1438.33367336388
"Deaths","Saudi Arabia","Male","80-84","Ischemic heart disease","Number",2019,903.064111478692
"Deaths","Saudi Arabia","Female","80-84","Ischemic heart disease","Number",2019,595.099036719256
"Deaths","Saudi Arabia","Male","80-84","Ischemic heart disease","Rate",2019,2594.81264326412
"Deaths","Saudi Arabia","Female","80-84","Ischemic heart disease","Rate",2019,2258.21593541574
"Deaths","Saudi Arabia","Male","85-89","Ischemic heart disease","Number",2019,594.306342141972
"Deaths","Saudi Arabia","Female","85-89","Ischemic heart disease","Number",2019,583.77220679477
"Deaths","Saudi Arabia","Male","85-89","Ischemic heart disease","Rate",2019,3939.62647320522
"Deaths","Saudi Arabia","Female","85-89","Ischemic heart disease","Rate",2019,3786.19034426147
"Deaths","Saudi Arabia","Male","90-94","Ischemic heart disease","Number",2019,389.108707191788
"Deaths","Saudi Arabia","Female","90-94","Ischemic heart disease","Number",2019,427.630646768245
"Deaths","Saudi Arabia","Male","90-94","Ischemic heart disease","Rate",2019,5620.76512693125
"Deaths","Saudi Arabia","Female","90-94","Ischemic heart disease","Rate",2019,5458.52133572928
"Deaths","Saudi Arabia","Male","95+ years","Ischemic heart disease","Number",2019,130.765357164662
"Deaths","Saudi Arabia","Female","95+ years","Ischemic heart disease","Number",2019,137.131287100839
"Deaths","Saudi Arabia","Male","95+ years","Ischemic heart disease","Rate",2019,8343.86849996145
"Deaths","Saudi Arabia","Female","95+ years","Ischemic heart disease","Rate",2019,8765.6112846288
"Deaths","Saudi Arabia","Male","<5 years","Ischemic stroke","Number",2019,0.161774109656669
"Deaths","Saudi Arabia","Female","<5 years","Ischemic stroke","Number",2019,0.125508655519163
"Deaths","Saudi Arabia","Male","<5 years","Ischemic stroke","Rate",2019,0.0137561712666406
"Deaths","Saudi Arabia","Female","<5 years","Ischemic stroke","Rate",2019,0.0113525625413571
"Deaths","Saudi Arabia","Male","5-9 years","Ischemic stroke","Number",2019,0.181774877398237
"Deaths","Saudi Arabia","Female","5-9 years","Ischemic stroke","Number",2019,0.131202558829513
"Deaths","Saudi Arabia","Male","5-9 years","Ischemic stroke","Rate",2019,0.0146616169534529
"Deaths","Saudi Arabia","Female","5-9 years","Ischemic stroke","Rate",2019,0.0115750637402816
"Deaths","Saudi Arabia","Male","10-14 years","Ischemic stroke","Number",2019,0.500294467312966
"Deaths","Saudi Arabia","Female","10-14 years","Ischemic stroke","Number",2019,0.452157469747349
"Deaths","Saudi Arabia","Male","10-14 years","Ischemic stroke","Rate",2019,0.0389791292583414
"Deaths","Saudi Arabia","Female","10-14 years","Ischemic stroke","Rate",2019,0.0408042844340303
"Deaths","Saudi Arabia","Male","15-19 years","Ischemic stroke","Number",2019,2.90665154339475
"Deaths","Saudi Arabia","Female","15-19 years","Ischemic stroke","Number",2019,5.14940085918981
"Deaths","Saudi Arabia","Male","15-19 years","Ischemic stroke","Rate",2019,0.198778874972229
"Deaths","Saudi Arabia","Female","15-19 years","Ischemic stroke","Rate",2019,0.442735149437696
"Deaths","Saudi Arabia","Male","20-24 years","Ischemic stroke","Number",2019,6.96409658344372
"Deaths","Saudi Arabia","Female","20-24 years","Ischemic stroke","Number",2019,11.5460074838802
"Deaths","Saudi Arabia","Male","20-24 years","Ischemic stroke","Rate",2019,0.377250878083358
"Deaths","Saudi Arabia","Female","20-24 years","Ischemic stroke","Rate",2019,0.815224586784934
"Deaths","Saudi Arabia","Male","25-29 years","Ischemic stroke","Number",2019,17.5740012290599
"Deaths","Saudi Arabia","Female","25-29 years","Ischemic stroke","Number",2019,17.9347927454517
"Deaths","Saudi Arabia","Male","25-29 years","Ischemic stroke","Rate",2019,0.794180959502274
"Deaths","Saudi Arabia","Female","25-29 years","Ischemic stroke","Rate",2019,1.10735770417085
"Deaths","Saudi Arabia","Male","30-34 years","Ischemic stroke","Number",2019,38.0191213220837
"Deaths","Saudi Arabia","Female","30-34 years","Ischemic stroke","Number",2019,36.1608322363392
"Deaths","Saudi Arabia","Male","30-34 years","Ischemic stroke","Rate",2019,1.45774927317377
"Deaths","Saudi Arabia","Female","30-34 years","Ischemic stroke","Rate",2019,2.07519978847051
"Deaths","Saudi Arabia","Male","35-39 years","Ischemic stroke","Number",2019,83.1897205506216
"Deaths","Saudi Arabia","Female","35-39 years","Ischemic stroke","Number",2019,76.2261832774215
"Deaths","Saudi Arabia","Male","35-39 years","Ischemic stroke","Rate",2019,3.14368181625196
"Deaths","Saudi Arabia","Female","35-39 years","Ischemic stroke","Rate",2019,4.75141515073151
"Deaths","Saudi Arabia","Male","40-44 years","Ischemic stroke","Number",2019,147.451765776755
"Deaths","Saudi Arabia","Female","40-44 years","Ischemic stroke","Number",2019,123.05048339605
"Deaths","Saudi Arabia","Male","40-44 years","Ischemic stroke","Rate",2019,6.61653342766782
"Deaths","Saudi Arabia","Female","40-44 years","Ischemic stroke","Rate",2019,9.45755715006877
"Deaths","Saudi Arabia","Male","45-49 years","Ischemic stroke","Number",2019,234.213359432766
"Deaths","Saudi Arabia","Female","45-49 years","Ischemic stroke","Number",2019,127.170089347366
"Deaths","Saudi Arabia","Male","45-49 years","Ischemic stroke","Rate",2019,15.0748263646703
"Deaths","Saudi Arabia","Female","45-49 years","Ischemic stroke","Rate",2019,13.3370720763925
"Deaths","Saudi Arabia","Male","50-54 years","Ischemic stroke","Number",2019,287.628654581814
"Deaths","Saudi Arabia","Female","50-54 years","Ischemic stroke","Number",2019,161.598216411312
"Deaths","Saudi Arabia","Male","50-54 years","Ischemic stroke","Rate",2019,29.8269510874331
"Deaths","Saudi Arabia","Female","50-54 years","Ischemic stroke","Rate",2019,25.0654219234386
"Deaths","Saudi Arabia","Male","55-59 years","Ischemic stroke","Number",2019,324.999166913978
"Deaths","Saudi Arabia","Female","55-59 years","Ischemic stroke","Number",2019,183.283011504068
"Deaths","Saudi Arabia","Male","55-59 years","Ischemic stroke","Rate",2019,50.2243710058221
"Deaths","Saudi Arabia","Female","55-59 years","Ischemic stroke","Rate",2019,41.7401969355735
"Deaths","Saudi Arabia","Male","60-64 years","Ischemic stroke","Number",2019,463.122576685733
"Deaths","Saudi Arabia","Female","60-64 years","Ischemic stroke","Number",2019,284.247704088814
"Deaths","Saudi Arabia","Male","60-64 years","Ischemic stroke","Rate",2019,110.209797168572
"Deaths","Saudi Arabia","Female","60-64 years","Ischemic stroke","Rate",2019,99.4124531603745
"Deaths","Saudi Arabia","Male","65-69 years","Ischemic stroke","Number",2019,507.674709687016
"Deaths","Saudi Arabia","Female","65-69 years","Ischemic stroke","Number",2019,283.226639443538
"Deaths","Saudi Arabia","Male","65-69 years","Ischemic stroke","Rate",2019,188.653169799351
"Deaths","Saudi Arabia","Female","65-69 years","Ischemic stroke","Rate",2019,166.101748452075
"Deaths","Saudi Arabia","Male","70-74 years","Ischemic stroke","Number",2019,558.573911317364
"Deaths","Saudi Arabia","Female","70-74 years","Ischemic stroke","Number",2019,308.004220433768
"Deaths","Saudi Arabia","Male","70-74 years","Ischemic stroke","Rate",2019,348.918987130331
"Deaths","Saudi Arabia","Female","70-74 years","Ischemic stroke","Rate",2019,331.067055204335
"Deaths","Saudi Arabia","Male","75-79 years","Ischemic stroke","Number",2019,485.348390970662
"Deaths","Saudi Arabia","Female","75-79 years","Ischemic stroke","Number",2019,298.19447356202
"Deaths","Saudi Arabia","Male","75-79 years","Ischemic stroke","Rate",2019,627.36769767412
"Deaths","Saudi Arabia","Female","75-79 years","Ischemic stroke","Rate",2019,641.87105007789
"Deaths","Saudi Arabia","Male","80-84","Ischemic stroke","Number",2019,401.558030577619
"Deaths","Saudi Arabia","Female","80-84","Ischemic stroke","Number",2019,329.263962062753
"Deaths","Saudi Arabia","Male","80-84","Ischemic stroke","Rate",2019,1153.81382285352
"Deaths","Saudi Arabia","Female","80-84","Ischemic stroke","Rate",2019,1249.45442726201
"Deaths","Saudi Arabia","Male","85-89","Ischemic stroke","Number",2019,285.791464555307
"Deaths","Saudi Arabia","Female","85-89","Ischemic stroke","Number",2019,330.008410947381
"Deaths","Saudi Arabia","Male","85-89","Ischemic stroke","Rate",2019,1894.49706277779
"Deaths","Saudi Arabia","Female","85-89","Ischemic stroke","Rate",2019,2140.34625922729
"Deaths","Saudi Arabia","Male","90-94","Ischemic stroke","Number",2019,194.369218270306
"Deaths","Saudi Arabia","Female","90-94","Ischemic stroke","Number",2019,274.843586847292
"Deaths","Saudi Arabia","Male","90-94","Ischemic stroke","Rate",2019,2807.70824093673
"Deaths","Saudi Arabia","Female","90-94","Ischemic stroke","Rate",2019,3508.26021037581
"Deaths","Saudi Arabia","Male","15-19 years","Diabetes mellitus type 2","Number",2019,1.3093133216757
"Deaths","Saudi Arabia","Female","15-19 years","Diabetes mellitus type 2","Number",2019,2.32801671485687
"Deaths","Saudi Arabia","Male","15-19 years","Diabetes mellitus type 2","Rate",2019,0.0895407740430005
"Deaths","Saudi Arabia","Female","15-19 years","Diabetes mellitus type 2","Rate",2019,0.200158204095957
"Deaths","Saudi Arabia","Male","20-24 years","Diabetes mellitus type 2","Number",2019,2.82782507241503
"Deaths","Saudi Arabia","Female","20-24 years","Diabetes mellitus type 2","Number",2019,6.32496019913702
"Deaths","Saudi Arabia","Male","20-24 years","Diabetes mellitus type 2","Rate",2019,0.153185625565689
"Deaths","Saudi Arabia","Female","20-24 years","Diabetes mellitus type 2","Rate",2019,0.446584074362631
"Deaths","Saudi Arabia","Male","25-29 years","Diabetes mellitus type 2","Number",2019,8.21522037732672
"Deaths","Saudi Arabia","Female","25-29 years","Diabetes mellitus type 2","Number",2019,9.22930667203763
"Deaths","Saudi Arabia","Male","25-29 years","Diabetes mellitus type 2","Rate",2019,0.37125134548184
"Deaths","Saudi Arabia","Female","25-29 years","Diabetes mellitus type 2","Rate",2019,0.569850122746924
"Deaths","Saudi Arabia","Male","30-34 years","Diabetes mellitus type 2","Number",2019,21.157680863188
"Deaths","Saudi Arabia","Female","30-34 years","Diabetes mellitus type 2","Number",2019,21.0889887917541
"Deaths","Saudi Arabia","Male","30-34 years","Diabetes mellitus type 2","Rate",2019,0.811238998373159
"Deaths","Saudi Arabia","Female","30-34 years","Diabetes mellitus type 2","Rate",2019,1.21025602490767
"Deaths","Saudi Arabia","Male","35-39 years","Diabetes mellitus type 2","Number",2019,46.3372732410798
"Deaths","Saudi Arabia","Female","35-39 years","Diabetes mellitus type 2","Number",2019,29.810455014601
"Deaths","Saudi Arabia","Male","35-39 years","Diabetes mellitus type 2","Rate",2019,1.75105340345554
"Deaths","Saudi Arabia","Female","35-39 years","Diabetes mellitus type 2","Rate",2019,1.85817840427712
"Deaths","Saudi Arabia","Male","40-44 years","Diabetes mellitus type 2","Number",2019,83.9037088793446
"Deaths","Saudi Arabia","Female","40-44 years","Diabetes mellitus type 2","Number",2019,57.338671533023
"Deaths","Saudi Arabia","Male","40-44 years","Diabetes mellitus type 2","Rate",2019,3.76497149139607
"Deaths","Saudi Arabia","Female","40-44 years","Diabetes mellitus type 2","Rate",2019,4.40700229666868
"Deaths","Saudi Arabia","Male","45-49 years","Diabetes mellitus type 2","Number",2019,154.467291248002
"Deaths","Saudi Arabia","Female","45-49 years","Diabetes mellitus type 2","Number",2019,88.8948430518719
"Deaths","Saudi Arabia","Male","45-49 years","Diabetes mellitus type 2","Rate",2019,9.94207845455136
"Deaths","Saudi Arabia","Female","45-49 years","Diabetes mellitus type 2","Rate",2019,9.32292282789815
"Deaths","Saudi Arabia","Male","50-54 years","Diabetes mellitus type 2","Number",2019,192.55221365604
"Deaths","Saudi Arabia","Female","50-54 years","Diabetes mellitus type 2","Number",2019,118.773874999429
"Deaths","Saudi Arabia","Male","50-54 years","Diabetes mellitus type 2","Rate",2019,19.9675705706229
"Deaths","Saudi Arabia","Female","50-54 years","Diabetes mellitus type 2","Rate",2019,18.4229588448232
"Deaths","Saudi Arabia","Male","55-59 years","Diabetes mellitus type 2","Number",2019,249.986944395615
"Deaths","Saudi Arabia","Female","55-59 years","Diabetes mellitus type 2","Number",2019,140.532741502001
"Deaths","Saudi Arabia","Male","55-59 years","Diabetes mellitus type 2","Rate",2019,38.6322130027502
"Deaths","Saudi Arabia","Female","55-59 years","Diabetes mellitus type 2","Rate",2019,32.0044081448288
"Deaths","Saudi Arabia","Male","60-64 years","Diabetes mellitus type 2","Number",2019,245.17112728456
"Deaths","Saudi Arabia","Female","60-64 years","Diabetes mellitus type 2","Number",2019,130.943429382767
"Deaths","Saudi Arabia","Male","60-64 years","Diabetes mellitus type 2","Rate",2019,58.3436471678575
"Deaths","Saudi Arabia","Female","60-64 years","Diabetes mellitus type 2","Rate",2019,45.7959988873148
"Deaths","Saudi Arabia","Male","65-69 years","Diabetes mellitus type 2","Number",2019,236.712067237024
"Deaths","Saudi Arabia","Female","65-69 years","Diabetes mellitus type 2","Number",2019,116.909495938417
"Deaths","Saudi Arabia","Male","65-69 years","Diabetes mellitus type 2","Rate",2019,87.9627859373825
"Deaths","Saudi Arabia","Female","65-69 years","Diabetes mellitus type 2","Rate",2019,68.5630127313397
"Deaths","Saudi Arabia","Male","70-74 years","Diabetes mellitus type 2","Number",2019,211.496160993599
"Deaths","Saudi Arabia","Female","70-74 years","Diabetes mellitus type 2","Number",2019,89.5122357942682
"Deaths","Saudi Arabia","Male","70-74 years","Diabetes mellitus type 2","Rate",2019,132.11327056396
"Deaths","Saudi Arabia","Female","70-74 years","Diabetes mellitus type 2","Rate",2019,96.2147605231823
"Deaths","Saudi Arabia","Male","75-79 years","Diabetes mellitus type 2","Number",2019,135.040015861387
"Deaths","Saudi Arabia","Female","75-79 years","Diabetes mellitus type 2","Number",2019,69.962744248349
"Deaths","Saudi Arabia","Male","75-79 years","Diabetes mellitus type 2","Rate",2019,174.554496153581
"Deaths","Saudi Arabia","Female","75-79 years","Diabetes mellitus type 2","Rate",2019,150.596553921978
"Deaths","Saudi Arabia","Male","80-84","Diabetes mellitus type 2","Number",2019,84.3143034253699
"Deaths","Saudi Arabia","Female","80-84","Diabetes mellitus type 2","Number",2019,57.3923645774374
"Deaths","Saudi Arabia","Male","80-84","Diabetes mellitus type 2","Rate",2019,242.263885537345
"Deaths","Saudi Arabia","Female","80-84","Diabetes mellitus type 2","Rate",2019,217.786190638889
"Deaths","Saudi Arabia","Male","85-89","Diabetes mellitus type 2","Number",2019,52.9233768740782
"Deaths","Saudi Arabia","Female","85-89","Diabetes mellitus type 2","Number",2019,46.8656105125139
"Deaths","Saudi Arabia","Male","85-89","Diabetes mellitus type 2","Rate",2019,350.826369836598
"Deaths","Saudi Arabia","Female","85-89","Diabetes mellitus type 2","Rate",2019,303.957810829422
"Deaths","Saudi Arabia","Male","90-94","Diabetes mellitus type 2","Number",2019,30.987112442591
"Deaths","Saudi Arabia","Female","90-94","Diabetes mellitus type 2","Number",2019,34.9135809410569
"Deaths","Saudi Arabia","Male","90-94","Diabetes mellitus type 2","Rate",2019,447.615994662811
"Deaths","Saudi Arabia","Female","90-94","Diabetes mellitus type 2","Rate",2019,445.656848763586
"Deaths","Saudi Arabia","Male","95+ years","Diabetes mellitus type 2","Number",2019,9.96427793963827
"Deaths","Saudi Arabia","Female","95+ years","Diabetes mellitus type 2","Number",2019,8.40796267730672
"Deaths","Saudi Arabia","Male","95+ years","Diabetes mellitus type 2","Rate",2019,635.800082132735
"Deaths","Saudi Arabia","Female","95+ years","Diabetes mellitus type 2","Rate",2019,537.447974733455
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","95+ years","Colon and rectum cancer","Number",2009,12.1043355422285
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","95+ years","Colon and rectum cancer","Number",2009,11.1926546575195
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","95+ years","Colon and rectum cancer","Rate",2009,1292.19671023615
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","95+ years","Colon and rectum cancer","Rate",2009,1166.79668375986
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","<5 years","Ischemic heart disease","Number",2009,0
